source,type,timestamp,packet_id,src,dst,hops,from_dir,to_dir,creation_time,deliver_time,traffic,weight
packet,packet_arrived,2025-09-14 13:38:41.251293,35660,"(0, 0)","(1, 0)",2,,,2025-09-14 13:38:29,2025-09-14 13:38:41,0.98,34.17
router,packet_routed,2025-09-14 13:38:42.030523,35661,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:38:42.306460,35659,"(1, 1)","(0, 0)",3,,,2025-09-14 13:38:27,2025-09-14 13:38:42,0.98,52.85
router,packet_routed,2025-09-14 13:38:42.395785,35664,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:38:43.469443,35663,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:38:45.045554,35662,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:38:45.675239,35664,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:38:45.928753,35665,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:38:46.675843,35661,"(1, 1)","(2, 2)",3,,,2025-09-14 13:38:32,2025-09-14 13:38:46,0.98,56.37
router,packet_routed,2025-09-14 13:38:47.460261,35664,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:38:47.615315,35666,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:38:47.726527,35665,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:38:47.927177,35663,"(0, 0)","(1, 0)",2,,,2025-09-14 13:38:38,2025-09-14 13:38:47,0.98,34.17
packet,packet_arrived,2025-09-14 13:38:48.662311,35662,"(1, 1)","(0, 0)",3,,,2025-09-14 13:38:34,2025-09-14 13:38:48,0.98,52.85
router,packet_routed,2025-09-14 13:38:49.851300,35667,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:38:50.242496,35665,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:38:50.644106,35666,,,0,north,local,,,0.98,
packet,packet_arrived,2025-09-14 13:38:51.576747,35664,"(1, 1)","(2, 2)",3,,,2025-09-14 13:38:39,2025-09-14 13:38:51,0.98,56.37
router,packet_routed,2025-09-14 13:38:52.851992,35667,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:38:56.962343,35668,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:38:56.993589,35667,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:38:57.248472,35665,"(1, 1)","(0, 0)",3,,,2025-09-14 13:38:41,2025-09-14 13:38:57,0.98,52.85
packet,packet_arrived,2025-09-14 13:38:57.500459,35666,"(0, 0)","(1, 0)",2,,,2025-09-14 13:38:43,2025-09-14 13:38:57,0.98,34.17
router,packet_routed,2025-09-14 13:38:58.972526,35669,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:38:59.234558,35668,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:38:59.850462,35669,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:00.500177,35670,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:39:01.412390,35667,"(1, 1)","(2, 2)",3,,,2025-09-14 13:38:45,2025-09-14 13:39:01,0.98,56.37
router,packet_routed,2025-09-14 13:39:03.118042,35668,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:04.407399,35670,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:39:05.251416,35671,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:39:05.651548,35669,"(0, 0)","(1, 0)",2,,,2025-09-14 13:38:52,2025-09-14 13:39:05,0.98,34.17
router,packet_routed,2025-09-14 13:39:06.555187,35670,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:39:07.752998,35672,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:39:07.784288,35668,"(1, 1)","(0, 0)",3,,,2025-09-14 13:38:48,2025-09-14 13:39:07,0.98,52.85
router,packet_routed,2025-09-14 13:39:08.323921,35671,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:10.351751,35673,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:10.871616,35672,,,0,north,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:12.032067,35670,"(1, 1)","(2, 2)",3,,,2025-09-14 13:38:56,2025-09-14 13:39:12,0.98,56.37
router,packet_routed,2025-09-14 13:39:12.213802,35671,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:12.398718,35674,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:39:13.153715,35673,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:39:14.416618,35675,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:15.236657,35674,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:15.564973,35673,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:15.724388,35672,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:02,2025-09-14 13:39:15,0.98,34.17
router,packet_routed,2025-09-14 13:39:15.919561,35676,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:16.819381,35675,,,0,north,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:16.952294,35671,"(1, 1)","(0, 0)",3,,,2025-09-14 13:38:59,2025-09-14 13:39:16,0.98,52.85
router,packet_routed,2025-09-14 13:39:17.948449,35674,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:18.568515,35676,,,0,north,east,,,0.98,
packet,packet_arrived,2025-09-14 13:39:19.242517,35673,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:04,2025-09-14 13:39:19,0.98,56.37
router,packet_routed,2025-09-14 13:39:19.335050,35677,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:39:19.997044,35675,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:09,2025-09-14 13:39:19,0.98,34.17
router,packet_routed,2025-09-14 13:39:20.847486,35678,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:20.909914,35676,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:22.768218,35674,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:07,2025-09-14 13:39:22,0.98,52.85
router,packet_routed,2025-09-14 13:39:23.362639,35677,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:23.795376,35679,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:24.530103,35677,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:24.530103,35678,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:24.619403,35680,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:39:25.269132,35679,,,0,north,east,,,0.98,
packet,packet_arrived,2025-09-14 13:39:25.485109,35676,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:12,2025-09-14 13:39:25,0.98,56.37
router,packet_routed,2025-09-14 13:39:26.132802,35681,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:27.307164,35679,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:39:28.276006,35680,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:28.447659,35681,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:28.812332,35682,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:39:29.912045,35678,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:17,2025-09-14 13:39:29,0.98,34.17
packet,packet_arrived,2025-09-14 13:39:30.838526,35677,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:14,2025-09-14 13:39:30,0.98,52.85
router,packet_routed,2025-09-14 13:39:31.579257,35680,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:31.651477,35682,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:39:32.278918,35683,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:39:32.341150,35679,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:18,2025-09-14 13:39:32,0.98,56.37
packet,packet_arrived,2025-09-14 13:39:34.067751,35681,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:23,2025-09-14 13:39:34,0.98,34.17
router,packet_routed,2025-09-14 13:39:34.464175,35682,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:39:34.803052,35684,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:39:35.449437,35680,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:20,2025-09-14 13:39:35,0.98,52.85
router,packet_routed,2025-09-14 13:39:36.174996,35683,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:36.206253,35685,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:38.095509,35684,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:39.241433,35683,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:39:39.320063,35685,,,0,north,east,,,0.98,
packet,packet_arrived,2025-09-14 13:39:40.293949,35682,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:24,2025-09-14 13:39:40,0.98,56.37
router,packet_routed,2025-09-14 13:39:40.666983,35686,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:39:41.694298,35685,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:43.223973,35684,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:30,2025-09-14 13:39:43,0.98,34.17
router,packet_routed,2025-09-14 13:39:43.420375,35687,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:43.466050,35688,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:44.334919,35686,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:39:45.079024,35683,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:26,2025-09-14 13:39:45,0.98,52.85
router,packet_routed,2025-09-14 13:39:46.528323,35687,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:47.073341,35688,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:39:47.749056,35689,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:39:48.555407,35686,,,0,east,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:48.724716,35685,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:32,2025-09-14 13:39:48,0.98,56.37
router,packet_routed,2025-09-14 13:39:49.796676,35688,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:39:50.805293,35689,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:39:52.322248,35690,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:39:53.018440,35687,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:37,2025-09-14 13:39:53,0.98,34.17
router,packet_routed,2025-09-14 13:39:55.035159,35691,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:39:56.380829,35689,,,0,east,local,,,0.98,
packet,packet_arrived,2025-09-14 13:39:57.228638,35686,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:34,2025-09-14 13:39:57,0.98,52.85
packet,packet_arrived,2025-09-14 13:39:58.072127,35688,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:39,2025-09-14 13:39:58,0.98,56.37
router,packet_routed,2025-09-14 13:39:58.233485,35690,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:39:58.805415,35691,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:39:59.949279,35692,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:40:03.245685,35691,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:40:06.226161,35693,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:06.852517,35692,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:40:06.898185,35689,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:41,2025-09-14 13:40:06,0.98,52.85
packet,packet_arrived,2025-09-14 13:40:06.990795,35690,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:44,2025-09-14 13:40:06,0.98,34.17
router,packet_routed,2025-09-14 13:40:07.340292,35694,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:08.886279,35693,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:09.422998,35692,,,0,east,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:09.640871,35691,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:47,2025-09-14 13:40:09,0.98,56.37
router,packet_routed,2025-09-14 13:40:11.432106,35694,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:40:11.935730,35695,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:40:13.320807,35694,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:13.876087,35693,"(0, 0)","(1, 0)",2,,,2025-09-14 13:39:56,2025-09-14 13:40:13,0.98,34.17
router,packet_routed,2025-09-14 13:40:14.245921,35695,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:40:15.854940,35692,"(1, 1)","(0, 0)",3,,,2025-09-14 13:39:51,2025-09-14 13:40:15,0.98,52.85
router,packet_routed,2025-09-14 13:40:16.413923,35696,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:16.873044,35697,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:17.064361,35696,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:18.007357,35695,,,0,east,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:18.226154,35694,"(1, 1)","(2, 2)",3,,,2025-09-14 13:39:59,2025-09-14 13:40:18,0.98,56.37
router,packet_routed,2025-09-14 13:40:19.176579,35698,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:40:19.239122,35697,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:40:20.209681,35699,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:20.302408,35698,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:40:21.364129,35696,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:07,2025-09-14 13:40:21,0.98,34.17
router,packet_routed,2025-09-14 13:40:22.614436,35697,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:22.981407,35695,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:05,2025-09-14 13:40:22,0.98,52.85
router,packet_routed,2025-09-14 13:40:23.776445,35699,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:24.060053,35698,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:40:24.293670,35700,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:27.598568,35700,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:40:27.946170,35701,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:40:28.160475,35697,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:12,2025-09-14 13:40:28,0.98,56.37
packet,packet_arrived,2025-09-14 13:40:29.469484,35699,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:16,2025-09-14 13:40:29,0.98,34.17
packet,packet_arrived,2025-09-14 13:40:29.709926,35698,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:14,2025-09-14 13:40:29,0.98,52.85
router,packet_routed,2025-09-14 13:40:30.920859,35700,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:40:31.824010,35701,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:40:32.468493,35702,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:32.577869,35703,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:33.896946,35701,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:40:34.356159,35702,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:36.064351,35703,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:40:37.443222,35704,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:40:38.493540,35700,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:18,2025-09-14 13:40:38,0.98,56.37
router,packet_routed,2025-09-14 13:40:40.231461,35703,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:40:40.659506,35705,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:40.935433,35704,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:40:41.680918,35701,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:20,2025-09-14 13:40:41,0.98,52.85
packet,packet_arrived,2025-09-14 13:40:41.836708,35702,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:25,2025-09-14 13:40:41,0.98,34.17
router,packet_routed,2025-09-14 13:40:42.694474,35706,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:43.998817,35705,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:44.166734,35704,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:40:44.683404,35706,,,0,north,east,,,0.98,
packet,packet_arrived,2025-09-14 13:40:45.285273,35703,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:27,2025-09-14 13:40:45,0.98,56.37
router,packet_routed,2025-09-14 13:40:46.400672,35707,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:40:47.098227,35706,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:47.442198,35705,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:32,2025-09-14 13:40:47,0.98,34.17
router,packet_routed,2025-09-14 13:40:47.914924,35708,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:48.101949,35707,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:40:48.674553,35704,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:31,2025-09-14 13:40:48,0.98,52.85
router,packet_routed,2025-09-14 13:40:49.199596,35709,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:49.620482,35707,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:40:49.983666,35708,,,0,north,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:50.321787,35706,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:35,2025-09-14 13:40:50,0.98,56.37
router,packet_routed,2025-09-14 13:40:50.490037,35709,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:40:51.531732,35710,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:40:52.258897,35709,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:53.744338,35707,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:41,2025-09-14 13:40:53,0.98,52.85
router,packet_routed,2025-09-14 13:40:55.126941,35711,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:40:55.675578,35708,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:44,2025-09-14 13:40:55,0.98,34.17
router,packet_routed,2025-09-14 13:40:56.177362,35710,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:40:56.823982,35712,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:40:57.300183,35711,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:40:58.195591,35710,,,0,east,local,,,0.98,
packet,packet_arrived,2025-09-14 13:40:59.059018,35709,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:45,2025-09-14 13:40:59,0.98,56.37
router,packet_routed,2025-09-14 13:40:59.621290,35713,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:41:00.345415,35712,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:41:01.728111,35714,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:03.318955,35713,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:41:03.564241,35711,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:49,2025-09-14 13:41:03,0.98,34.17
packet,packet_arrived,2025-09-14 13:41:04.271934,35710,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:48,2025-09-14 13:41:04,0.98,52.85
router,packet_routed,2025-09-14 13:41:04.368168,35712,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:41:04.662767,35715,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:04.846563,35714,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:41:05.205467,35713,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:41:06.241968,35715,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:41:07.148319,35716,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:41:07.710947,35712,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:51,2025-09-14 13:41:07,0.98,56.37
packet,packet_arrived,2025-09-14 13:41:08.499904,35714,"(0, 0)","(1, 0)",2,,,2025-09-14 13:40:57,2025-09-14 13:41:08,0.98,34.17
router,packet_routed,2025-09-14 13:41:09.005433,35715,,,0,west,local,,,0.98,
router,packet_routed,2025-09-14 13:41:11.094717,35717,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:11.202002,35716,,,0,south,west,,,0.98,
packet,packet_arrived,2025-09-14 13:41:11.240846,35713,"(1, 1)","(0, 0)",3,,,2025-09-14 13:40:54,2025-09-14 13:41:11,0.98,52.85
router,packet_routed,2025-09-14 13:41:12.176863,35718,,,0,local,south,,,0.98,
packet,packet_arrived,2025-09-14 13:41:12.831435,35715,"(1, 1)","(2, 2)",3,,,2025-09-14 13:40:59,2025-09-14 13:41:12,0.98,56.37
router,packet_routed,2025-09-14 13:41:14.032199,35716,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:41:14.419754,35717,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:41:15.404939,35718,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:41:16.431316,35719,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:41:17.213014,35716,"(1, 1)","(0, 0)",3,,,2025-09-14 13:41:01,2025-09-14 13:41:17,0.98,52.85
router,packet_routed,2025-09-14 13:41:17.514212,35719,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:41:18.347341,35718,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:41:18.594472,35717,"(0, 0)","(1, 0)",2,,,2025-09-14 13:41:05,2025-09-14 13:41:18,0.98,34.17
router,packet_routed,2025-09-14 13:41:18.717749,35721,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:18.915819,35720,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:20.094392,35719,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:41:20.671347,35720,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:41:21.338099,35722,,,0,local,north,,,0.98,
router,packet_routed,2025-09-14 13:41:21.684496,35721,,,0,north,east,,,0.98,
packet,packet_arrived,2025-09-14 13:41:22.458210,35718,"(1, 1)","(2, 2)",3,,,2025-09-14 13:41:06,2025-09-14 13:41:22,0.98,56.37
router,packet_routed,2025-09-14 13:41:23.133041,35723,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:24.056302,35722,,,0,south,west,,,0.98,
router,packet_routed,2025-09-14 13:41:24.661996,35721,,,0,west,local,,,0.98,
packet,packet_arrived,2025-09-14 13:41:25.156367,35719,"(1, 1)","(0, 0)",3,,,2025-09-14 13:41:09,2025-09-14 13:41:25,0.98,52.85
packet,packet_arrived,2025-09-14 13:41:25.677819,35720,"(0, 0)","(1, 0)",2,,,2025-09-14 13:41:12,2025-09-14 13:41:25,0.98,34.17
router,packet_routed,2025-09-14 13:41:27.172243,35724,,,0,local,south,,,0.98,
router,packet_routed,2025-09-14 13:41:27.968584,35723,,,0,north,local,,,0.98,
router,packet_routed,2025-09-14 13:41:29.453933,35722,,,0,east,local,,,0.98,
router,packet_routed,2025-09-14 13:41:29.759715,35724,,,0,north,east,,,0.98,
router,packet_routed,2025-09-14 13:41:30.323849,35725,,,0,local,north,,,0.98,
packet,packet_arrived,2025-09-14 13:41:32.765081,35721,"(1, 1)","(2, 2)",3,,,2025-09-14 13:41:15,2025-09-14 13:41:32,0.98,56.37
packet,packet_arrived,2025-09-14 13:41:33.558026,35723,"(0, 0)","(1, 0)",2,,,2025-09-14 13:41:19,2025-09-14 13:41:33,0.98,34.17
